0,0,0,0,0,-1.5707963267949,0,0,0,-1.5707963267949,0,0,0,0,0,0,0,0,0,0,0,0
5.38331804084267e-05,0,-0.000102972922912157,1.14206054246593e-06,5.84387431980402e-06,-1.57101128555615,4.92969232220502e-05,-0.000102962626425783,-0.000119009346530333,-1.57069071255695,2.81021263453706e-09,-2.26538260211017e-10,-0.00610703083770039,0.0122262543803187,-0.00611976830911737,2.26540132493919e-10,-2.81022257715445e-09,2.26539036699499e-10,-0.00610703083653279,0.0122262543791418,-0.0061197683110352,-2.26540909143754e-10
0.000230081355722609,0,-0.000390778571208403,1.61195546772567e-05,3.60371086503317e-05,-1.57167247373712,0.000208324443953725,-0.00041830422282749,-0.000483121113541168,-1.57039021830126,1.41714289887642e-09,-1.14306022479695e-10,-0.0234771562848769,0.0470016505624455,-0.0235247636399357,1.14308552372588e-10,-1.41712436175528e-09,1.14335691442792e-10,-0.0234771560860217,0.0470016504026688,-0.023524763624614,-1.14340917184134e-10
0.000548232342968064,0,-0.000834124216173893,6.34340118050438e-05,0.00011109056551849,-1.57280000800088,0.000493575558042268,-0.000953920883232938,-0.0011008406281228,-1.56991993954363,5.56658390158261e-10,-4.50319898879931e-11,-0.0427702630690831,0.0856461449765601,-0.0428759852068751,4.5041745453752e-11,-5.48532001169672e-10,4.44133932696308e-11,-0.0427702634766472,0.085646145284265,-0.0428759835254724,-4.44261670898248e-11
0.00101619221200632,0,-0.00141902121410483,0.000152562954231801,0.000241621115756848,-1.57439605895239,0.000910938991674722,-0.00171110993133764,-0.00197335792741815,-1.56929173827734,4.38803533136138e-10,-3.54437736493352e-11,-0.0625918858925185,0.125370500806289,-0.0627786945335108,3.54438594374203e-11,-4.35215255248478e-10,3.52366788835628e-11,-0.0625918860401274,0.125370501241157,-0.0627786940589234,-3.52438340196243e-11
0.00163616584932002,0,-0.00213898961789103,0.000287548660145584,0.000432242940619459,-1.57645502413777,0.00146109811928102,-0.00268785703443131,-0.00309819448897576,-1.56851073779689,3.56346488456739e-10,-2.88299870043537e-11,-0.0826858015412937,0.165661922797799,-0.0829761842906965,2.88309156220525e-11,-3.48536785144786e-10,2.83234505327773e-11,-0.0826858018782306,0.165661923496349,-0.0829761830989027,-2.83352442007487e-11
0.00240585294780314,0,-0.0029925883556389,0.000471102736312291,0.000686298079898976,-1.57896450535192,0.00214233069017253,-0.00387934155538692,-0.00446968136860089,-1.56757965065579,3.01456008404286e-10,-2.44056321921865e-11,-0.102856816621203,0.20612980441636,-0.103273039768368,2.44046886520966e-11,-3.23773212485886e-10,2.6189635025441e-11,-0.102856814723666,0.206129802703864,-0.103273043843782,-2.6186489765607e-11
0.00332255523879611,0,-0.00398041801657693,0.000704371057410016,0.0010054383781639,-1.58191039884401,0.00295109307324483,-0.00528055701285464,-0.00608200599986581,-1.56649781611534,2.6959437908424e-10,-2.20579073446197e-11,-0.123015964660788,0.246596045879096,-0.123580126227922,2.20732185808033e-11,-2.67142539376078e-10,2.18357687002483e-11,-0.12301517885259,0.24659447393262,-0.123579339688868,-2.18496343520749e-11
0.00438220215589977,0,-0.00510495375723346,0.000988147674531615,0.00139104602976581,-1.58527622209918,0.00388301612115325,-0.006885588649077,-0.00792831326047236,-1.56526347009617,1.99657669538601e-10,-1.65090066476693e-11,-0.143114255908214,0.286962539353171,-0.143848315703027,1.65304153095894e-11,-2.02731943907669e-10,1.69001424906632e-11,-0.143117180729118,0.28696839002356,-0.143851241879031,-1.69358264437527e-11
0.00558016210697888,0,-0.00636983976569041,0.00132301555362735,0.00184436214150451,-1.58904413348694,0.00493315378128258,-0.0086881260015023,-0.0100012871660864,-1.56387383330462,1.74744988446208e-10,-1.41788236781059e-11,-0.163126900728051,0.327179637036313,-0.164052764124309,1.41678219167507e-11,-1.95549898759095e-10,1.61892502686538e-11,-0.163127663750184,0.327181166864333,-0.164053533825833,-1.62109541231524e-11
